"zip","industry","year","all","1_4","5_9","10_19","20_49","50_99","100_249","250_499","500_999","1000_more","1000_1499","1500_2499","2500_4999","5000_more"
"10019","Integrated record production/distribution","2010","13","1","3","3","2","1","2","1","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2011","11","0","2","3","1","1","3","1","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2012","12","3","1","2","1","1","3","1","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2013","11","2","1","2","1","1","3","1","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2014","10","1","1","1","2","1","3","1","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2015","8","2","0","0","2","1","2","0","1","0","0","0","0","0"
"10019","Integrated record production/distribution","2016","8","2","0","0","2","1","2","1","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2004","7","4","1","1","1","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2005","4","1","1","2","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2006","4","1","1","2","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2007","7","3","2","1","0","0","1","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2008","6","2","2","0","1","0","1","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2009","5","0","3","0","1","0","1","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2010","5","1","3","0","1","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2011","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2012","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2013","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2014","3","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video distribution","2016","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10019","Motion picture and video production","2004","82","46","14","10","3","6","3","0","0","0","0","0","0","0"
"10019","Motion picture and video production","2005","88","54","11","12","7","3","1","0","0","0","0","0","0","0"
"10019","Motion picture and video production","2006","93","58","12","14","5","1","2","0","1","0","0","0","0","0"
"10019","Motion picture and video production","2007","88","55","18","5","7","1","2","0","0","0","0","0","0","0"
"10019","Motion picture and video production","2008","89","53","18","5","8","2","1","1","0","1","0","0","0","0"
"10019","Motion picture and video production","2009","83","56","10","5","8","1","0","2","0","1","0","0","0","0"
"10019","Motion picture and video production","2010","77","50","11","7","6","1","0","1","1","0","0","0","0","0"
"10019","Motion picture and video production","2011","69","43","11","6","6","0","0","2","1","0","0","0","0","0"
"10019","Motion picture and video production","2012","69","42","14","7","3","1","0","1","0","1","0","0","0","0"
"10019","Motion picture and video production","2013","69","44","11","8","3","1","0","1","0","1","0","0","0","0"
"10019","Motion picture and video production","2014","69","49","8","6","3","1","0","1","0","1","0","0","0","0"
"10019","Motion picture and video production","2015","66","44","11","4","5","0","0","1","0","1","0","0","0","0"
"10019","Motion picture and video production","2016","61","38","9","4","6","1","1","1","0","1","0","0","0","0"
"10019","Museums","2004","6","2","0","1","1","0","1","0","1","0","0","0","0","0"
"10019","Museums","2005","5","1","0","1","1","0","1","0","1","0","0","0","0","0"
"10019","Museums","2006","4","0","0","1","1","0","1","0","1","0","0","0","0","0"
"10019","Museums","2007","7","3","0","0","2","1","0","0","1","0","0","0","0","0"
"10019","Museums","2008","7","3","0","0","1","1","1","0","1","0","0","0","0","0"
"10019","Museums","2009","9","5","0","0","1","2","0","0","1","0","0","0","0","0"
"10019","Museums","2010","9","5","0","0","1","2","0","0","1","0","0","0","0","0"
"10019","Museums","2011","10","6","0","0","1","2","0","0","1","0","0","0","0","0"
"10019","Museums","2012","7","4","0","0","0","2","0","0","1","0","0","0","0","0"
"10019","Museums","2013","7","4","0","0","0","2","0","0","1","0","0","0","0","0"
"10019","Museums","2014","7","4","0","0","0","2","0","0","1","0","0","0","0","0"
"10019","Museums","2015","5","2","0","1","0","1","0","0","1","0","0","0","0","0"
"10019","Museums","2016","5","2","0","1","0","0","1","0","1","0","0","0","0","0"
"10019","Music publishers","2004","24","13","3","5","1","0","2","0","0","0","0","0","0","0"
"10019","Music publishers","2005","27","16","3","4","2","0","2","0","0","0","0","0","0","0"
"10019","Music publishers","2006","28","19","4","2","1","0","2","0","0","0","0","0","0","0"
"10019","Music publishers","2007","26","19","3","3","0","0","1","0","0","0","0","0","0","0"
"10019","Music publishers","2008","26","19","4","1","0","1","1","0","0","0","0","0","0","0"
"10019","Music publishers","2009","28","20","3","1","2","1","1","0","0","0","0","0","0","0"
"10019","Music publishers","2010","25","16","4","2","1","1","1","0","0","0","0","0","0","0"
"10019","Music publishers","2011","26","19","3","2","2","0","0","0","0","0","0","0","0","0"
"10019","Music publishers","2012","18","11","3","2","1","1","0","0","0","0","0","0","0","0"
"10019","Music publishers","2013","18","11","3","1","3","0","0","0","0","0","0","0","0","0"
"10019","Music publishers","2014","19","11","4","1","3","0","0","0","0","0","0","0","0","0"
"10019","Music publishers","2015","18","11","2","2","2","1","0","0","0","0","0","0","0","0"
"10019","Music publishers","2016","17","10","2","2","1","2","0","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2004","47","30","10","6","0","0","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2005","48","33","6","7","1","0","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2006","48","34","6","6","0","1","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2007","56","38","13","3","1","0","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2008","57","37","12","4","1","0","3","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2009","52","37","9","3","0","2","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2010","45","33","6","2","3","0","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2011","45","30","7","6","0","1","1","0","0","0","0","0","0","0"
"10019","Musical groups and artists","2012","23","14","5","1","1","0","1","1","0","0","0","0","0","0"
"10019","Musical groups and artists","2013","22","15","3","1","0","1","1","1","0","0","0","0","0","0"
"10019","Musical groups and artists","2014","24","17","1","2","1","2","0","1","0","0","0","0","0","0"
"10019","Musical groups and artists","2015","24","15","5","1","1","1","0","1","0","0","0","0","0","0"
"10019","Musical groups and artists","2016","20","12","4","1","0","1","1","1","0","0","0","0","0","0"
"10019","Record production","2004","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2005","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2006","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2007","11","10","0","1","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2008","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2009","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2010","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2011","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2012","5","4","0","1","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2013","6","4","1","1","0","0","0","0","0","0","0","0","0","0"
"10019","Record production","2014","6","4","0","1","1","0","0","0","0","0","0","0","0","0"
"10019","Record production","2015","6","4","0","1","1","0","0","0","0","0","0","0","0","0"
"10019","Record production","2016","6","3","2","0","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2004","14","8","1","1","2","2","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2005","16","12","0","2","2","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2006","14","11","0","3","0","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2007","14","11","1","1","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2008","14","10","2","1","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2009","14","9","1","3","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2010","18","14","2","1","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2011","15","10","3","1","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2012","20","13","3","3","1","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2013","20","14","3","3","0","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2014","19","12","5","2","0","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2015","17","11","3","3","0","0","0","0","0","0","0","0","0","0"
"10019","Sound recording studios","2016","14","9","2","3","0","0","0","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2004","64","33","8","4","5","8","6","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2005","60","29","8","7","3","6","7","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2006","68","34","8","9","6","10","1","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2007","63","30","5","9","9","8","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2008","60","26","6","7","10","9","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2009","65","30","6","12","9","6","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2010","66","34","3","6","10","11","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2011","69","30","7","11","14","6","1","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2012","66","29","4","12","12","7","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2013","63","26","9","9","9","5","5","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2014","67","33","7","10","8","7","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2015","73","39","6","8","10","8","2","0","0","0","0","0","0","0"
"10019","Theater companies and dinner theaters","2016","70","38","8","5","6","12","0","1","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2008","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2009","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2010","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2011","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2012","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2013","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2014","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2015","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10020","Independent artists, writers, and performers","2016","5","2","3","0","0","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video distribution","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video distribution","2013","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video distribution","2014","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video production","2004","4","1","2","1","0","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video production","2005","5","2","2","1","0","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video production","2006","4","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10020","Motion picture and video production","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
